show_id,type,title,cast,release_year,duration.int,duration.type,rating
as1295,tv show,playful kiss,"kim hyun-joong, jung so-min, lee tae-sung, lee si-young, yoon seung-ah",2010,1.0,seasons,3.602910602910603
as1296,movie,planet of the humans,"al gore, bill mckibben, richard branson, robert f. kennedy jr., michael bloomberg, van jones, vinod khosla, vandana shiva, ozzie zehner, steven running, nina jablonski, stephen churchill, sheldon solomon",2020,100.0,min,3.4674157303370787
as1297,tv show,planet egypt,,2011,1.0,seasons,3.4957805907172994
as1298,movie,pit stop,"bill heck, marcus deanda, amy seimetz",2014,81.0,min,3.536796536796537
as1299,tv show,pistorius,,2018,1.0,seasons,3.5377358490566038
as1300,movie,piranha,"bradford dillman, heather menzies, kevin mccarthy, keenan wynn, paul bartel, dick miller, barbara steele",1978,94.0,min,3.4678423236514524
as1301,tv show,pinkfong! wash your hands with baby shark,,2020,1.0,seasons,3.5339578454332554
as1302,tv show,pinkfong! times tables songs,,2014,1.0,seasons,3.5420258620689653
as1303,tv show,pinkfong! time songs,,2017,1.0,seasons,3.4929006085192698
as1304,tv show,pinkfong! shape songs,,2015,1.0,seasons,3.604696673189824
as1305,tv show,pinkfong! poki's toy lab,,2021,1.0,seasons,3.5052966101694913
as1306,tv show,pinkfong! outer space songs,,2021,2.0,seasons,3.5766129032258065
as1307,tv show,pinkfong! number songs,,2015,2.0,seasons,3.5675965665236054
as1308,tv show,pinkfong! learn colors with hogi,,2021,2.0,seasons,3.4682539682539684
as1309,tv show,"pinkfong! hogi, the detective",,2021,1.0,seasons,3.5055187637969096
as1310,tv show,pinkfong! halloween songs,,2017,3.0,seasons,3.5511811023622046
as1311,tv show,pinkfong! fun rhyming songs,,2021,1.0,seasons,3.508080808080808
as1312,tv show,pinkfong! fruit songs,,2021,1.0,seasons,3.491706161137441
as1313,tv show,pinkfong! dinosaur songs (spanish version),,2014,1.0,seasons,3.4864559819413095
as1314,tv show,pinkfong! dinosaur musical stories,,2017,2.0,seasons,3.504201680672269
as1315,movie,pinkfong! dinosaur friends,,2017,67.0,min,3.524193548387097
as1316,tv show,pinkfong! coloring with hogi,,2020,2.0,seasons,3.4520408163265306
as1317,tv show,pinkfong! christmas carols,,2018,2.0,seasons,3.493684210526316
as1318,tv show,pinkfong! car songs (spanish version),,2014,1.0,seasons,3.594674556213018
as1319,tv show,pinkfong! car songs,,2016,2.0,seasons,3.480851063829787
as1320,tv show,pinkfong! body songs,,2017,1.0,seasons,3.486842105263158
as1321,tv show,pinkfong! best kids songs,,2012,2.0,seasons,3.536610878661088
as1322,tv show,pinkfong! bedtime lullabies,,2015,1.0,seasons,3.550204918032787
as1323,tv show,pinkfong! baby shark's day at home,,2021,1.0,seasons,3.59447983014862
as1324,tv show,pinkfong! baby shark special (spanish version),,2017,1.0,seasons,3.470707070707071
as1325,tv show,pinkfong! baby shark special,,2017,1.0,seasons,3.5810234541577826
as1326,tv show,pinkfong! baby shark sing along,,2019,3.0,seasons,3.5282828282828285
as1327,tv show,pinkfong! baby shark nursery rhymes,,2019,1.0,seasons,3.4364754098360657
as1328,tv show,pinkfong! baby shark & more animal songs (spanish version),,2016,1.0,seasons,3.544967880085653
as1329,tv show,pinkfong! baby shark & halloween songs,,2020,2.0,seasons,3.5548654244306417
as1330,tv show,pinkfong! baby shark & christmas songs,,2020,1.0,seasons,3.477272727272727
as1331,movie,pink heat,"jordan burgess, adam joseph lopez, joey catalano, james howey, nick catalano, henry frost iii",2017,78.0,min,3.5614224137931036
as1332,movie,pink floyd: the dark side of the moon,pink floyd,2020,58.0,min,3.513888888888889
as1333,tv show,pingu,"marcello magni, david sant",2005,6.0,seasons,3.5079522862823063
as1334,tv show,picnic at hanging rock,"natalie dormer, lily sullivan, lola bessis, harrison gilbertson, samara weaving",2018,1.0,seasons,3.509394572025052
as1335,tv show,picker sisters,,2011,1.0,seasons,3.447872340425532
as1336,movie,photograph,"nawazuddin siddiqui, sanya malhotra, farrukh jaffar, geetanjali kulkarni, vijay raaz, jim sarbh, akash sinha, saharsh kumar shukla",2019,109.0,min,3.573469387755102
as1337,tv show,phonics school,,2017,1.0,seasons,3.6209349593495936
as1338,tv show,philip k. dick's electric dreams,"terrence howard, bryan cranston, anna paquin",2018,1.0,seasons,3.419661733615222
as1339,movie,"phantom from 10,000 leagues-1955","kent taylor, cathy downs, michael whalen",1996,80.0,min,3.4431818181818183
as1340,movie,petunia,"thora birch, brittany snow, eddie kaye thomas, christine lahti, michael urie, tobias segal, david rasche, jimmy heck",2013,115.0,min,3.5852631578947367
as1341,movie,petromax,"tamannah, yogi babu, munishkanth, kaali venkat, mime gopy",2019,127.0,min,3.5480572597137012
as1342,tv show,peter allen: not the boy next door,"joe jackson, rebecca gibney, sara west, rob mills, ky baldwin, sigrid thornton",2015,1.0,seasons,3.5222437137330753
as1343,movie,pete correale: the things we do for love,pete correale,2009,70.0,min,3.4956989247311827
as1344,movie,pete correale: let me tell ya,pete correale,2015,63.0,min,3.5299586776859506
as1345,movie,perfume: the story of a murderer,"ben whishaw, alan rickman, rachel hurd-wood, dustin hoffman",2007,148.0,min,3.505446623093682
as1346,tv show,peppa pig,"john sparkes, morwenna banks, richard ridings",2011,2.0,seasons,3.5843881856540083
as1347,tv show,people like us,chris langham,1999,1.0,seasons,3.511930585683297
as1348,movie,penguin (telugu),"keerthy suresh, linga, madhampatty rangaraj, master advaith, mathi",2020,132.0,min,3.611578947368421
as1349,movie,penguin (tamil),"keerthy suresh, linga, madhampatty rangaraj, master advaith, mathi",2020,132.0,min,3.535573122529644
as1350,movie,penance lane,"tyler mane, scout compton, john schneider, daniel reobuck, booker huffman, dallas page, renae geerlings, william tokarsky",2020,84.0,min,3.4776119402985075
as1351,tv show,peg + cat,,2013,1.0,seasons,3.6
as1352,tv show,peep time,"shingo katori, jiro sato, chihiro yamamoto, satomi nagano, emma miyazawa (ep2.4.5.7.8, mari natsuki (ep6-8",2020,1.0,seasons,3.6154618473895583
as1353,tv show,peep and the big wide world,,2011,1.0,seasons,3.611111111111111
as1354,tv show,peekaboo i see you series,,2015,1.0,seasons,3.553738317757009
as1355,movie,peculiar pets,natalie casey,2016,48.0,min,3.552915766738661
as1356,movie,pearl,"anthony lapaglia, sarah carter, barbara williams",2020,93.0,min,3.49468085106383
as1357,movie,pay the ghost,"nicolas cage, sarah wayne callies",2015,94.0,min,3.512987012987013
as1358,tv show,pawn stars,,2012,1.0,seasons,3.5577299412915853
as1359,tv show,paula's home cooking,,2002,12.0,seasons,3.5547945205479454
as1360,movie,paul rodriguez: the here and wow,paul rodriguez,2018,76.0,min,3.6228991596638656
as1361,tv show,paul chowdhry live innit (4k uhd),,2019,1.0,seasons,3.4375
as1362,tv show,paul chowdhry live innit,,2019,1.0,seasons,3.524742268041237
as1363,movie,pattern is movement,,2008,27.0,min,3.5609756097560976
as1364,movie,pattas (tamil),"dhanush, sneha, mehreen pirzada, naveen chandra, naser, munishkanth, sathish",2020,140.0,min,3.5135699373695197
as1365,tv show,patriot,"chris conrad, kurtwood smith, michael dorman, michael chernus, kathleen munroe, terry o'quinn, aliette opheim",2018,2.0,seasons,3.524678111587983
as1366,tv show,patrick melrose,"benedict cumberbatch, jennifer jason leigh, hugo weaving, jessica raine, indira varma",2018,1.0,seasons,3.519271948608137
as1367,tv show,pati's mexican table,pati jinich,2020,1.0,seasons,3.569072164948454
as1368,movie,paterson,"adam driver, golshifteh farahani",2016,118.0,min,3.606451612903226
as1369,movie,past midnight,"rutger hauer, natasha richardson, clancy brown, paul giamatti, guy boyd, tom wright, dana eskelson",1993,100.0,min,3.507936507936508
as1370,tv show,password plus,allen ludden,1979,1.0,seasons,3.5703781512605044
as1371,movie,passport to the world: route 66,donna bouche,2019,64.0,min,3.5353634577603144
as1372,movie,pass over,"jon michael hill, julian parker, ryan hallahan, blake delong",2018,75.0,min,3.568565400843882
as1373,movie,party girl,"douglas fairbanks jr., jeanette loff, judith barrie, marie prevost, john st. polis, lucien prival",1930,62.0,min,3.4803312629399588
as1374,tv show,parry gripp video mega-party,parry gripp,2012,1.0,seasons,3.5921325051759836
as1375,tv show,parking wars,,2012,6.0,seasons,3.594279661016949
as1376,movie,"park avenue: money, power & the american dream","paul piff, anne rueth, colin dunkley, april dunkley",2012,71.0,min,3.533049040511727
as1377,movie,paris by night,"roschdy zem, sara forestier, samuel le bihan, grégory fitoussi",2012,101.0,min,3.497840172786177
as1378,movie,pari,"anushka sharma kohli, parambrata chatterjee, rajat kapoor, ritabhari chakraborty",2018,134.0,min,3.5010917030567685
as1379,tv show,paranormal cops,ron fabiani,2010,1.0,seasons,3.501201923076923
as1380,tv show,paradox,"tamzin outhwaite, emun elliott",2009,1.0,seasons,3.497029702970297
as1381,movie,"paradise, hawaiian style","elvis presley, suzanna leigh, james shigeta",1966,91.0,min,3.51875
as1382,movie,paradise canyon - digitally remastered,"john wayne, marion burns, earle hodgins, yakima canutt, reed howes, perry murdock, gino corrado, gordon clifford, tex palmer, herman hack, earl dwire",1935,0.0,min,3.559128630705394
as1383,movie,paradise canyon,"john wayne, marion burns",1935,53.0,min,3.5
as1384,movie,paper planes,"sam worthington, ed oxenbould, deborah mailman",2015,97.0,min,3.524144869215292
as1385,movie,panther's claw,"sidney blackmer, byron foulger, gerta rozan, joaquin edwards, herbert rawlinson, frank darien",1942,78.0,min,3.595991561181435
as1386,movie,pantani: the accidental death of a cyclist,"andrea gambadoro, conan sweeny",2014,96.0,min,3.531568228105906
as1387,tv show,panic 9-1-1,,2013,1.0,seasons,3.5179584120982987
as1388,tv show,pandora,"priscilla quintana, raechelle banno, martin bobb-semple",2020,2.0,seasons,3.649789029535865
as1389,movie,pancho villa,telly savalas,2007,73.0,min,3.5822784810126582
as1390,tv show,panchayat (4k uhd),"jitendra kumar, neena gupta, raghubir yadav, faisal malik, chandan roy",2020,1.0,seasons,3.57919621749409
as1391,tv show,panchayat,"jitendra kumar, neena gupta, raghubir yadav, faisal malik, chandan roy",2020,1.0,seasons,3.4768211920529803
as1392,tv show,pajanimals,"victor yerrid, sarah lyle, michael winsor, donna kimball",2012,1.0,seasons,3.517391304347826
as1393,movie,pagalpanti,"anil kapoor, john abraham, ileana d’cruz, urvashi rautela, arshad warsi, kriti kharbanda, pulkit samrat, saurabh shukla",2019,149.0,min,3.4947698744769875
as1394,movie,padmaavat,"deepika padukone, ranveer singh, shahid kapoor, aditi rao hydari, jim sarbh, anupriya goenka, raza murad",2018,163.0,min,3.5662921348314605
as1395,movie,paddle to the ocean,,2013,61.0,min,3.5805500982318272
as1396,movie,pacto de fuga (4k uhd),"benjamín vicuña, amparo noguera, francisca gavilán, roberto farías, eusebio arenas, victor montero, diego ruiz, mateo iribarren",2020,138.0,min,3.5301204819277108
as1397,movie,pacto de fuga,"benjamín vicuña, amparo noguera, francisca gavilán, roberto farías, eusebio arenas, victor montero, diego ruiz, mateo iribarren",2020,138.0,min,3.517391304347826
as1398,tv show,paatal lok,"jaideep ahlawat, neeraj kabi, gul panag, swastika mukherjee, ishwak singh, abhishek banerjee, jagjeet sandhu, asif khan, mairembam ronaldo singh, niharika lyra dutt, bodhisattva sharma",2020,1.0,seasons,3.5968688845401173
as1399,movie,oye,"siddharth, shamili, sunil, ali, pradeep rawat, krishnudu, m. s. narayana, tanikella bharani",2009,161.0,min,3.5848861283643894
as1400,movie,oxford collapse,,2011,38.0,min,3.45979381443299
as1401,tv show,owlegories,"holly franklin, jaden roberts, mary morgan, alison viktorin, thomas boto",2017,1.0,seasons,3.5033333333333334
as1402,movie,owen benjamin: huge pianist,owen benjamin,2018,73.0,min,3.5627572016460904
as1403,tv show,out on stage (the series),"zach noe towers, brendan scannell, jared goldstein, raneir pollard, kyle shire, jonathan rowell, gloria bigelow, anthony desamito, a.b. cassidy, jordan pease, chris bryant, joe dosch, casey ley, julian michael, irene tu, janine brito, eric hahn, daniel webb",2018,1.0,seasons,3.614785992217899
as1404,movie,out on stage (the movie),"zach noe towers, jonathan rowell, a.b. cassidy, casey ley, julian michael, chris bryant, eric hahn, janine brito, jared goldstein, brendan scannell, kyle shire, jordan pease, irene tu, raineir pollard, daniel webb, anthony desamto, gloria bigelow, joe dosch",2018,82.0,min,3.5086021505376346
as1405,movie,out of the wild,"john diehl, jean louisa kelly, benjamin ashbrook, kevin mccorkle, john saint ryan, paul schackman",2017,91.0,min,3.541407867494824
as1406,movie,our town,"william holden, martha scott, fay bainter, beulah bondi, thomas mitchell, guy kibbee, stuart erwin, frank craven, doro merande, philip wood, ruth tobey, douglas gardner, arthur b. allen, charles trowbridge, spencer charters, dix davis, tim davis, tom drake, dan white",1940,99.0,min,3.5033112582781456
as1407,tv show,our girl,"michelle keegan, ben aldridge, simon lennon, sean ward, rolan bell, sean sagar, mark armstrong",2016,2.0,seasons,3.503086419753086
as1408,movie,oru kai osai,"k. bhagyaraj, ashwini, k. k. soundar, kallapetti singaram",1980,139.0,min,3.4734411085450345
as1409,tv show,orphan black (4k uhd),"tatiana maslany, jordan gavaris, maria doyle kennedy, dylan bruce, kevin hanchard",2014,2.0,seasons,3.4488977955911824
as1410,tv show,orphan black,"tatiana maslany, jordan gavaris, kevin hanchard",2017,5.0,seasons,3.473523421588595
as1411,movie,operation atlantis,"john ericson, maria granada",1965,92.0,min,3.5473251028806585
as1412,movie,only when i laugh,"marsha mason, kristy mcnichol, james coco",1981,120.0,min,3.4911894273127753
as1413,tv show,only in america with larry the cable guy,eric weingrad,2013,3.0,seasons,3.4914529914529915
as1414,tv show,onihei,"kenyu horiuchi, daisuke namikawa, romi pak",2017,1.0,seasons,3.546511627906977
as1415,movie,one-minute anxiety meditation,donna d' cruz,2020,1.0,min,3.511930585683297
as1416,movie,one special night,"james garner, julie andrews",1999,87.0,min,3.5306345733041575
as1417,movie,one small hitch,"shane mcrae, aubrey dollar, daniel j. travanti, janet ulrich brooks",2015,105.0,min,3.5577731092436973
as1418,movie,one rainy afternoon,"francis lederer, ida lupino, hugh herbert, roland young, , rik rhodes, joseph cawthorn",1936,83.0,min,3.524058577405858
as1419,tv show,one on one,"flex alexander, kyla pratt, robert ri'chard, jonathan chase, camille mana, ray j, nicole paggi, kelly perine, sicily",2006,5.0,seasons,3.559475806451613
as1420,tv show,one mississippi,"tig notaro, noah harpster, john rothman",2017,2.0,seasons,3.466202783300199
as1421,tv show,one mic stand,"sapan verma, bhuvan bam, taapsee pannu, richa chadha, vishal dadlani, shashi tharoor, zakir khan, rohan joshi, ashish shakya, kunal kamra, angad singh ranyal",2019,1.0,seasons,3.538065843621399
as1422,movie,one last christmas,"tracey bonner, javon johnson, jaquay wilkerson, stephen barrington, stevie darnell, javarious conway, alonzo frizon, kenneth mathews, jared christopher stevenson, jackson ford, kevin willingham, chances ford, david brunner, laura poindexter, lando king, precious dixon, auvie lorraine, karina cherry, korinny sanchez, sharon barathwaite, keller fornes, terrell riley, kerri pettey, teanna williams, brian duckson, sierra williams",2019,159.0,min,3.5816326530612246
as1423,movie,one hour of soothing sights and sounds,,2019,60.0,min,3.4957173447537473
as1424,movie,"one hour of gorgeous, calming nature",,2012,60.0,min,3.5112704918032787
as1425,movie,one great love,"dennis trillo, kim chiu, jc de vera, eric quizon",2018,113.0,min,3.5717171717171716
